Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,1,61,0.493077,0.221445,5.244271,0.096618,0.039944,0.124862,-0.079895,0.052439,-0.116974,0,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,2,64,0.448987,0,0.694747,0,0,0.050186,0,0,-0.036305,0.333333,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,3,103,1.083804,0.18111,50.732164,0.021573,0.015424,0.2376,-0.020619,0.013604,-0.127859,0.025641,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,4,204,1.142877,0.372692,12.497513,0.0736,0.109383,0.163957,-0.052666,0.051757,-0.277452,0.009901,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,5,271,1.163957,0.289887,63.675365,0.02579,0.039485,0.052494,-0.034215,0.068144,-0.041506,0.014925,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,6,316,1.043883,0.110464,46.246679,0.019731,0.015767,0.029691,-0.020477,0.011524,-0.138261,0.022222,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,7,425,0.989667,0.259403,39.734821,0.012344,0.010291,0.050048,-0.033941,0.042369,-0.05208,0.009174,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,1,1,16,8,466,0.957323,0.055594,60.669337,0.020573,0.012252,0.108019,-0.017257,0.014345,-0.057867,0.02439,1.163957,0.07695,0.885194,0.215613,0.503169,-0.297052,0.001316,0.03905,0.07695,0.886367
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,1,61,0.608603,0.57298,4.585383,0.174984,0.020553,0.189518,-0.111506,0.012403,-0.120276,0,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,2,105,1.232867,0.181708,44.432028,0.018478,0.013861,0.047359,-0.021462,0.021364,-0.061224,0.022727,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,3,204,1.263855,0.489413,201.310089,0.025898,0.02574,0.166715,-0.030391,0.050378,-0.298434,0.010101,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,4,227,1.067613,0.097933,3.205099,0.021696,0.016508,0.033368,-0.080977,0,-0.080977,0.043478,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,5,271,1.181082,0.52061,4.91914,0.103195,0.110149,0.181082,-0.15711,0.199862,-0.298434,0.022727,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,6,322,0.981332,0.078847,27.171842,0.019136,0.017263,0.050073,-0.016886,0.012596,-0.041554,0.019608,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,7,414,0.921779,0.107914,18.564379,0.024089,0.018599,0.051201,-0.01815,0.014164,-0.040927,0.01087,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,2,1,16,8,471,0.886448,0.279557,32.295083,0.025798,0.021765,0.070495,-0.021123,0.018665,-0.056797,0.017544,1.263855,-0.022009,0.849084,0.248807,0.596951,-0.339445,0.00136,0.044773,-0.022009,0.814116
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,1,28,0.54483,0.132045,6.377269,0.019116,0.017071,0.034409,-0.041439,0.002209,-0.043001,0,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,2,61,0.860802,0.570319,4.072795,0.19593,0.100521,0.267009,-0.089229,0.015203,-0.099979,0.030303,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,3,111,1.633217,1.382076,136.020038,0.057962,0.087473,0.516752,-0.029943,0.025177,-0.096321,0.02,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,4,204,1.43741,0.305529,13.473596,0.062693,0.07558,0.116136,-0.091182,0.104164,-0.245221,0.010753,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,5,271,1.201274,0.447564,4.149392,0.201274,0,0.201274,-0.146043,0.203746,-0.290113,0.014925,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,6,280,1.0148,0.106228,5.539343,0.01569,0.015104,0.031901,-0.032395,0.044708,-0.064008,0.111111,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,7,325,1.016896,0.113628,4.331563,0.022384,0.018226,0.035272,-0.03443,0.009564,-0.041192,0.022222,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,8,407,0.94927,0.056115,3.375676,0.013381,0.007006,0.018335,-0.106804,0,-0.106804,0.012195,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,9,412,0.954245,0.055581,10.198126,0.07184,0.007936,0.077451,-0.034889,0.022957,-0.055293,0.2,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,10,468,0.895334,0.090154,35.458352,0.041984,0.025208,0.077903,-0.023583,0.008696,-0.037451,0.017857,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,11,518,0.885139,0.279178,8.152705,0.042261,0.008551,0.052045,-0.065009,0.045043,-0.112806,0.02,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,12,552,0.863268,0.078767,20.200943,0.024965,0.019823,0.064008,-0.025866,0.013759,-0.042508,0.029412,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,3,1,16,13,634,0.857595,0.072847,8.674899,0.024817,0.014906,0.039918,-0.030545,0.027848,-0.050236,0.012195,1.633217,0.260267,0.948397,0.286397,0.516752,-0.293279,0.000771,0.048287,0.294882,0.76925
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,1,61,0.780692,0.358438,2.523377,0.296681,0,0.296681,-0.061757,0,-0.061757,0,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,2,76,1.102431,0.120355,1.890688,0.041775,0,0.041775,-0.07858,0,-0.07858,0.066667,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,3,111,1.113256,0.221331,62.324351,0.021594,0.012083,0.045466,-0.022859,0.014747,-0.051358,0.028571,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,4,204,1.208376,0.559894,19.225777,0.065271,0.120243,0.30921,-0.072568,0.087371,-0.224916,0.010753,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,5,271,1.197977,0.498846,6.012505,0.121775,0.107766,0.197977,-0.096244,0.121336,-0.23606,0.014925,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,6,338,1.064383,0.16039,50.363036,0.020185,0.015809,0.060905,-0.027622,0.016135,-0.059237,0.014925,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,7,518,1.047205,0.362839,6.348103,0.080586,0.092583,0.146051,-0.120089,0.116826,-0.202697,0.005556,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,4,1,16,8,590,0.985909,0.054232,37.540318,0.01573,0.012781,0.043656,-0.018779,0.017891,-0.047134,0.013889,1.208376,0.027578,0.880414,0.222699,0.374552,-0.23606,0.001404,0.041511,0.027578,0.891216
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,1,21,0.660835,0.077691,5.484048,0.024034,0.002474,0.025784,-0.050634,0.02342,-0.067194,0,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,2,61,0.905527,0.349628,2.480195,0.232157,0,0.232157,-0.117471,0,-0.117471,0.025,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,3,107,1.294391,0.105683,2.254962,0.072732,0,0.072732,-0.032952,0,-0.032952,0.021739,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,4,138,1.333492,0.084519,16.791102,0.01827,0.010117,0.032952,-0.036202,0.008221,-0.043109,0.032258,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,5,204,1.343581,0.54812,166.968804,0.022628,0.02571,0.15117,-0.032216,0.040861,-0.213167,0.015152,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,6,271,1.107416,0.353637,4.914936,0.062286,0.063824,0.107416,-0.114533,0.086019,-0.175358,0.014925,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,7,281,1.003465,0.063424,7.594668,0.020054,0.003015,0.023406,-0.044638,0.00735,-0.049835,0.1,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,8,421,0.901858,0.073445,13.532202,0.013937,0.012261,0.031797,-0.018725,0.011326,-0.030744,0.007143,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,9,470,0.85277,0.082753,12.236069,0.028117,0.02175,0.044977,-0.0128,0.004044,-0.018208,0.020408,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,10,518,0.864049,0.161056,9.85236,0.034446,0.027844,0.055271,-0.051511,0.054991,-0.114584,0.020833,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,5,1,16,11,573,0.864524,0.134083,10.083975,0.014404,0.015737,0.036655,-0.035919,0.031667,-0.069606,0.018182,1.343581,0.435812,0.90646,0.196238,0.389068,-0.213167,0.000487,0.039118,0.435812,0.735163
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,1,61,1.036337,0.631388,3.745595,0.248086,0.18361,0.377918,-0.067608,0.011252,-0.075565,0,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,2,73,1.172887,0.132103,8.201035,0.02927,0.016563,0.047295,-0.047565,0.029355,-0.068323,0.083333,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,3,204,1.286281,0.545691,192.407277,0.024862,0.037011,0.23762,-0.028402,0.04107,-0.227043,0.007634,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,4,271,1.223772,0.504272,4.669502,0.11835,0.149089,0.223772,-0.133786,0.131885,-0.227043,0.014925,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,5,451,0.941746,0.335737,6.176215,0.07188,0.074657,0.12467,-0.118238,0.117308,-0.201188,0.005556,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,6,518,0.962805,0.360734,4.982241,0.227678,0,0.227678,-0.082378,0.035509,-0.107487,0.014925,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,6,1,16,7,527,0.909761,0.102659,7.23908,0.032843,0.002605,0.034685,-0.021387,0.009976,-0.030461,0.111111,1.286281,0.433313,0.853014,0.167338,0.377918,-0.241654,0.00038,0.039946,0.433313,0.6669
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,1,61,0.997349,0.452441,3.265669,0.157514,0.009624,0.164319,-0.068707,0.068461,-0.117116,0,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,2,116,1.556026,0.973293,103.968669,0.047881,0.053615,0.304938,-0.029512,0.023906,-0.097175,0.018182,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,3,142,1.486191,0.147226,3.494863,0.050526,0.041071,0.079568,-0.023087,0.027222,-0.042336,0.038462,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,4,204,1.360093,0.355068,17.095065,0.062297,0.057056,0.147859,-0.053711,0.053741,-0.158424,0.016129,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,5,260,1.115336,0.154071,2.71564,0.109322,0,0.109322,-0.04475,0,-0.04475,0.017857,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,6,271,1.207723,0.402192,4.10331,0.207723,0,0.207723,-0.124298,0.067678,-0.172153,0.090909,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,7,286,1.080003,0.132112,1.839633,0.070863,0,0.070863,-0.061249,0,-0.061249,0.066667,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,8,315,1.088549,0.17429,1.625935,0.073475,0,0.073475,-0.100815,0,-0.100815,0.034483,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,9,414,1.014086,0.154704,5.130786,0.055096,0.001651,0.056263,-0.034917,0.006631,-0.039606,0.010101,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,10,429,1.036836,0.144655,2.434563,0.056738,0,0.056738,-0.087916,0,-0.087916,0.066667,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,11,451,1.046847,0.315858,8.485773,0.085879,0.012002,0.094366,-0.142142,0.084297,-0.201749,0.045455,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,12,482,0.989436,0.124911,2.60929,0.077115,0,0.077115,-0.047796,0,-0.047796,0.032258,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,13,489,0.976537,0.089618,2.279559,0.042692,0,0.042692,-0.046926,0,-0.046926,0.142857,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,14,524,2.484055,1.624278,6.624417,0.356493,0.332977,0.677336,-0.184933,0.105604,-0.281317,0.028571,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,15,545,0.870025,0.153794,1.451369,0.091715,0,0.091715,-0.06208,0,-0.06208,0.047619,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,16,620,0.89238,0.194864,1.484575,0.101923,0,0.101923,-0.092941,0,-0.092941,0.013333,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,7,1,16,17,629,0.862349,0.190433,1.060599,0.100657,0,0.100657,-0.089776,0,-0.089776,0.111111,2.484055,0.582179,1.010709,0.253767,0.677336,-0.342565,0.000394,0.062468,0.582179,0.824523
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,1,61,0.944736,0.284165,2.536679,0.195884,0,0.195884,-0.088281,0,-0.088281,0,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,2,76,1.341834,0.80245,140.4433,0.038831,0.064776,0.371447,-0.016889,0.014102,-0.049082,0.066667,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,3,204,1.294714,0.326843,13.855683,0.041429,0.073646,0.151873,-0.066886,0.07962,-0.177487,0.007813,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,4,271,1.218352,0.493893,4.369345,0.218352,0,0.218352,-0.13877,0.1472,-0.242856,0.014925,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,5,518,0.916827,0.13914,7.725924,0.04886,0.030466,0.070403,-0.075714,0.061848,-0.119448,0.004049,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,8,1,16,6,526,0.878924,0.108306,10.291713,0.024671,0.021129,0.049082,-0.01252,0.009809,-0.0258,0.125,1.341834,0.523542,0.939456,0.186015,0.371447,-0.242856,0.000437,0.034399,0.523542,0.79216
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,1,61,0.991536,0.186888,2.080301,0.089348,0,0.089348,-0.097539,0,-0.097539,0,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,2,73,1.287738,0.641309,152.854786,0.032141,0.048211,0.307873,-0.019395,0.014806,-0.057131,0.083333,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,3,204,1.275622,0.393638,16.979391,0.040572,0.084876,0.192314,-0.052176,0.072668,-0.17897,0.007634,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,4,271,1.214327,0.465274,4.356664,0.109007,0.148946,0.214327,-0.123631,0.131498,-0.216614,0.014925,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,5,451,0.950514,0.242347,6.621236,0.049725,0.037116,0.07597,-0.058314,0.074621,-0.143715,0.005556,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,9,1,16,6,518,0.92287,0.246476,6.52434,0.06725,0.027246,0.086516,-0.051466,0.068321,-0.130269,0.014925,1.287738,0.719566,0.927567,0.124944,0.307873,-0.216614,-0.000067,0.031976,0.825501,0.784069
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,1,12,0.784547,0.155248,3.868531,0.07241,0,0.07241,-0.044752,0.002949,-0.046838,0,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,2,34,0.78294,0.130085,1.839144,0.060513,0,0.060513,-0.069573,0,-0.069573,0.045455,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,3,61,1.003419,0.422974,3.666737,0.160376,0.110139,0.238256,-0.051111,0.006044,-0.055385,0.037037,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,4,75,1.276581,0.101983,3.344228,0.034291,0.043804,0.065265,-0.04,0,-0.04,0.071429,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,5,111,1.31306,0.57265,99.972145,0.039825,0.062706,0.325675,-0.029849,0.02328,-0.091487,0.027778,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,6,204,1.264308,0.498222,15.123625,0.108479,0.150288,0.281709,-0.046957,0.046076,-0.132786,0.010753,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,7,271,1.150667,0.422632,5.242397,0.060251,0.078898,0.150667,-0.080627,0.101764,-0.19641,0.014925,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,8,451,0.942359,0.248821,6.518368,0.091282,0,0.091282,-0.09135,0.109753,-0.168957,0.005556,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,9,473,0.884957,0.057333,3.484848,0.061949,0,0.061949,-0.048957,0,-0.048957,0.045455,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,10,518,0.99641,0.304308,2.854821,0.181915,0,0.181915,-0.122393,0,-0.122393,0.022222,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,11,524,1.84906,1.274974,7.360929,0.219624,0.167222,0.414564,-0.09912,0.051467,-0.149607,0.166667,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,10,1,16,12,541,0.80947,0.062701,4.23937,0.112786,0,0.112786,-0.019538,0.023957,-0.036479,0.058824,1.84906,0.628342,0.915746,0.182299,0.414564,-0.220957,0.000157,0.048533,0.638085,0.734872
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,1,32,0.47325,0.111596,23.981791,0.013653,0.007137,0.024878,-0.023756,0.015689,-0.046486,0,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,2,60,0.581529,0.448941,3.932159,0.095105,0.044699,0.126712,-0.129365,0.116003,-0.211392,0.035714,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,3,64,0.439937,0,0.972164,0,0,0.123253,0,0,-0.118324,0.25,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
mm/dd/yyyy,,WT,,,20X,Microwell,11,1,16,4,73,1.263754,0.241577,1.144454,0.123253,0,0.451926,-0.118324,0,-0.089845,0.111111,1.381605,0.190447,0.953283,0.244939,0.451926,-0.233095,0.001118,0.048646,0.190447,0.878169
