Acquisition Date,DIV,Genotype,Dish,Trial,Magnification,Chamber,Neuron,FPS,Bitdepth,Peak Num,Peak Location (s),Peak Value,Amplitude,FWHM (s),Mean Rise Rate (s^-1),Stdev Mean Rise Rate(s^-1),Peak Rise Rate (s^-1),Mean Fall Rate(s^-1),Stdev Mean Fall Rate(s^-1),Peak Fall Rate (s^-1),Frequency (Hz),I - Maximum,I - Minimum,I - Mean,I - Stdev,dI/dt - Maximum,dI/dt - Minimum,dI/dt - Mean,dI/dt - Stdev,I - Start,I - End,
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,2,67.000000,1.143059,0.187118,5.226270,0.117084,0.036734,0.143059,-0.193181,0.000000,-0.193181,0.029412,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,3,70.000000,1.139861,0.251983,1.194134,0.125908,0.000000,0.125908,-0.126074,0.000000,-0.126074,0.333333,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,4,77.000000,1.155683,0.353225,1.678219,0.166272,0.000000,0.166272,-0.186952,0.000000,-0.186952,0.142857,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,5,181.000000,0.950251,0.158756,3.635101,0.064906,0.000000,0.064906,-0.060027,0.039964,-0.088285,0.009615,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
mm/dd/yyyy,,WT,,,20X,Microwell,17,1,16,6,744.000000,0.904821,0.204435,4.167166,0.041527,0.003054,0.043686,-0.060691,0.033739,-0.084548,0.001776,1.155683,0.668951,0.852748,0.098074,0.166272,-0.193181,-0.000835,0.053197,1.026079,0.709647
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,1,43.000000,1.094140,0.140954,2.549316,0.103162,0.000000,0.103162,-0.037792,0.000000,-0.037792,0.000000,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,2,67.000000,1.254756,0.444695,5.223513,0.254756,0.000000,0.254756,-0.137401,0.086278,-0.198408,0.041667,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,3,136.000000,1.020854,0.204920,1.684097,0.137847,0.000000,0.137847,-0.067072,0.000000,-0.067072,0.014493,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,4,159.000000,1.012087,0.221475,1.603075,0.081415,0.000000,0.081415,-0.140060,0.000000,-0.140060,0.043478,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,5,622.000000,1.030727,0.374005,426.161752,0.049230,0.040222,0.254756,-0.043295,0.033756,-0.151636,0.002160,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,6,668.000000,0.949823,0.266034,1.222809,0.157254,0.000000,0.157254,-0.108780,0.000000,-0.108780,0.021739,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,7,688.000000,1.005362,0.328127,3.894835,0.207729,0.000000,0.207729,-0.085692,0.093260,-0.151636,0.050000,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
mm/dd/yyyy,,WT,,,20X,Microwell,18,1,16,8,734.000000,0.991233,0.161723,2.928685,0.113844,0.000000,0.113844,-0.047878,0.000000,-0.047878,0.021739,1.254756,0.679236,0.917651,0.079650,0.254756,-0.198408,-0.000987,0.059931,1.096651,0.722645
